"ReporterISO3","ReporterName","Year","Exports (% of GDP)","Exports G&S (Current USD)","Imports (% of GDP)","Imports G&S (Current USD)","Trade Balance (% of GDP)","Trade Balance G&S (Current USD)"
"HRV","Croatia",2015,45.6754,23176628224,45.4887,23081914368,0.1867,94713856
"HRV","Croatia",2016,46.864,24552529920,45.7667,23977629696,1.0973,574900224
"HRV","Croatia",2017,49.1108,27471341568,48.524,27143102464,0.5868,328239104
"HRV","Croatia",2018,49.3929,30292932608,50.2714,30831681536,-0.8784,-538748928
"HRV","Croatia",2019,50.5945,31029260288,51.006,31281588224,-0.4114,-252327936
"HRV","Croatia",2020,41.482,23903985664,48.5034,27950047232,-7.0214,-4046061568
"HRV","Croatia",2021,51.278,35301662720,52.7485,36314021888,-1.4705,-1012359168
"HRV","Croatia",2022,60.6475,43038261248,65.2693,46318104576,-4.6218,-3279843328
"HUN","Hungary",1991,28.768,9997911040,29.5933,10284719104,-0.8253,-286808064
"HUN","Hungary",1992,27.6147,10695326720,27.8267,10777434112,-0.212,-82107392
"HUN","Hungary",1993,23.1918,9305672704,30.3693,12185639936,-7.1775,-2879967232
"HUN","Hungary",1994,25.4007,10964647936,31.0595,13407336448,-5.6587,-2442688512
"HUN","Hungary",1995,39.1885,18193518592,39.1962,18197112832,-0.0077,-3594240
"HUN","Hungary",1996,41.8828,19541991424,41.4094,19321122816,0.4734,220868608
"HUN","Hungary",1997,47.9054,22657808384,46.9433,22202755072,0.9621,455053312
"HUN","Hungary",1998,52.9302,25780596736,54.4997,26545063936,-1.5695,-764467200
"HUN","Hungary",1999,55.6437,27306219520,58.3821,28650076160,-2.7385,-1343856640
"HUN","Hungary",2000,66.8579,31569233920,70.5487,33311981568,-3.6908,-1742747648
"HUN","Hungary",2001,64.8773,34871554048,66.1677,35565158400,-1.2904,-693604352
"HUN","Hungary",2002,58.137,39305781248,60.1831,40689168384,-2.0462,-1383387136
"HUN","Hungary",2003,56.3443,48053321728,60.285,51414097920,-3.9406,-3360776192
"HUN","Hungary",2004,59.5623,62016700416,63.884,66516582400,-4.3218,-4499881984
"HUN","Hungary",2005,62.5152,70774177792,65.2979,73924501504,-2.7827,-3150323712
"HUN","Hungary",2006,73.7806,85375664128,75.2281,87050600448,-1.4475,-1674936320
"HUN","Hungary",2007,77.8196,109092675584,77.6787,108895182848,0.1409,197492736
"HUN","Hungary",2008,79.1809,125363650560,79.1444,125305798656,0.0365,57851904
"HUN","Hungary",2009,74.2243,97285193728,70.7756,92765126656,3.4486,4520067072
"HUN","Hungary",2010,81.1073,107203862528,76.3576,100925939712,4.7497,6277922816
"HUN","Hungary",2011,86.0777,122180632576,80.3555,114058395648,5.7222,8122236928
"HUN","Hungary",2012,85.8794,110624931840,79.7693,102754205696,6.1101,7870726144
"HUN","Hungary",2013,85.4108,115889086464,78.9353,107102806016,6.4755,8786280448
"HUN","Hungary",2014,87.1235,122873577472,81.2711,114619801600,5.8523,8253775872
"HUN","Hungary",2015,87.5265,109560504320,79.794,99881467904,7.7325,9679036416
"HUN","Hungary",2016,86.4047,111124979712,77.9992,100314619904,8.4055,10810359808
"HUN","Hungary",2017,85.9196,122961371136,79.309,113500782592,6.6106,9460588544
"HUN","Hungary",2018,83.7553,134482264064,79.5052,127658033152,4.2501,6824230912
"HUN","Hungary",2019,81.5297,133725454336,79.2216,129939636224,2.3081,3785818112
"HUN","Hungary",2020,78.706,123747213312,76.7778,120715476992,1.9283,3031736320
"HUN","Hungary",2021,80.2532,146281938944,79.9464,145722720256,0.3068,559218688
"HUN","Hungary",2022,90.3778,161585250304,94.4707,168902819840,-4.0929,-7317569536
"IRL","Ireland",1988,55.5924,20998868992,49.626,18745180160,5.9664,2253688832
"IRL","Ireland",1989,58.9282,23122497536,53.5371,21007093760,5.3912,2115403776
"IRL","Ireland",1990,54.7062,26973255680,50.3232,24812177408,4.383,2161078272
"IRL","Ireland",1991,55.5819,27672815616,50.8584,25321117696,4.7235,2351697920
"IRL","Ireland",1992,58.4055,32659492864,51.14,28596733952,7.2655,4062758912
"IRL","Ireland",1993,63.367,33215375360,53.2357,27904819200,10.1313,5310556160
"IRL","Ireland",1994,67.9601,38803595264,58.5289,33418612736,9.4312,5384982528
"IRL","Ireland",1995,73.52,50831601664,62.5831,43269877760,10.9369,7561723904
"IRL","Ireland",1996,74.907,56772636672,63.9611,48476635136,10.9459,8296001536
"IRL","Ireland",1997,77.1248,63903019008,65.1447,53976715264,11.9801,9926303744
"IRL","Ireland",1998,84.3241,76059820032,73.4483,66249969664,10.8757,9809850368
"IRL","Ireland",1999,86.4601,85503819776,73.4109,72598970368,13.0492,12904849408
"IRL","Ireland",2000,94.3895,94585421824,80.5651,80732356608,13.8244,13853065216
"IRL","Ireland",2001,95.2244,104124694528,79.6163,87057825792,15.608,17066868736
"IRL","Ireland",2002,90.4495,116314439680,73.2699,94222155776,17.1796,22092283904
"IRL","Ireland",2003,80.8406,133120827392,65.6909,108173729792,15.1497,24947097600
"IRL","Ireland",2004,80.4756,156422094848,66.1119,128503185408,14.3636,27918909440
"IRL","Ireland",2005,79.5277,168500887552,68.6479,145449074688,10.8798,23051812864
"IRL","Ireland",2006,79.0347,183503192064,70.9871,164818354176,8.0475,18684837888
"IRL","Ireland",2007,80.8368,218323435520,72.5601,195969712128,8.2767,22353723392
"IRL","Ireland",2008,84.3333,232293892096,75.7062,208530702336,8.6271,23763189760
"IRL","Ireland",2009,93.5562,221207117824,80.0353,189238018048,13.5208,31969099776
"IRL","Ireland",2010,103.2429,229110071296,86.6826,192360349696,16.5604,36749721600
"IRL","Ireland",2011,103.2562,246785556480,84.5865,202164305920,18.6697,44621250560
"IRL","Ireland",2012,104.4167,235594121216,87.0299,196364533760,17.3868,39229587456
"IRL","Ireland",2013,104.0085,247894802432,85.2336,203146559488,18.7749,44748242944
"IRL","Ireland",2014,110.1216,285403250688,92.1228,238755414016,17.9989,46647836672
"IRL","Ireland",2015,122.0962,356246519808,93.3337,272324689920,28.7625,83921829888
"IRL","Ireland",2016,121.6956,363980652544,106.0423,317163208704,15.6532,46817443840
"IRL","Ireland",2017,121.0169,407073554432,98.9871,332970328064,22.0298,74103226368
"IRL","Ireland",2018,122.7847,473625690112,94.2914,363716575232,28.4933,109909114880
"IRL","Ireland",2019,127.8796,510651170816,124.3699,496635805696,3.5098,14015365120
"IRL","Ireland",2020,133.3372,567819501568,114.4286,487296630784,18.9086,80522870784
"IRL","Ireland",2021,134.4148,677695979520,95.0312,479131009024,39.3836,198564970496
"IRL","Ireland",2022,136.9511,724806664192,99.6222,527245115392,37.3289,197561548800
"ISL","Iceland",1988,31.2893,1910726400,32.2735,1970827520,-0.9842,-60101120
"ISL","Iceland",1989,33.0329,1873815936,30.9138,1753605376,2.1192,120210560
"ISL","Iceland",1990,33.1464,2144154368,31.9644,2067696768,1.182,76457600
"ISL","Iceland",1991,30.8372,2130769152,32.1607,2222219008,-1.3235,-91449856
"ISL","Iceland",1992,29.8502,2113684224,30.0292,2126362752,-0.1791,-12678528
"ISL","Iceland",1993,32.2872,2007806720,29.271,1820239488,3.0162,187567232
"ISL","Iceland",1994,35.2365,2251421440,30.2644,1933732480,4.9721,317688960
"ISL","Iceland",1995,34.999,2493203712,31.5492,2247450112,3.4498,245753600
"ISL","Iceland",1996,35.7989,2658458112,35.3062,2621869056,0.4927,36589056
"ISL","Iceland",1997,35.5343,2689830144,35.0715,2654797824,0.4628,35032320
"ISL","Iceland",1998,33.7681,2871537920,38.115,3241178624,-4.3468,-369640704
"ISL","Iceland",1999,32.457,2915299840,36.9731,3320940032,-4.5161,-405640192
"ISL","Iceland",2000,32.1299,2899936256,39.0091,3520828928,-6.8792,-620892672
"ISL","Iceland",2001,36.9408,3042019072,37.7938,3112265216,-0.853,-70246144
"ISL","Iceland",2002,35.5152,3309447936,33.9168,3160503552,1.5984,148944384
"ISL","Iceland",2003,32.6221,3728494336,35.5771,4066222592,-2.9549,-337728256
"ISL","Iceland",2004,32.41,4480779776,38.0219,5256648192,-5.6119,-775868416
"ISL","Iceland",2005,30.3584,5116290560,42.0922,7093791744,-11.7338,-1977501184
"ISL","Iceland",2006,30.4056,5310428160,47.1306,8231507968,-16.725,-2921079808
"ISL","Iceland",2007,32.8401,7110704640,41.8308,9057419264,-8.9907,-1946714624
"ISL","Iceland",2008,40.3004,7284144640,42.3876,7661401600,-2.0872,-377256960
"ISL","Iceland",2009,48.7198,6408805888,40.6749,5350550528,8.0449,1058255360
"ISL","Iceland",2010,51.7462,7115708416,41.9002,5761759232,9.8461,1353949184
"ISL","Iceland",2011,54.5455,8302715904,46.8632,7133334528,7.6824,1169381376
"ISL","Iceland",2012,54.9261,8102421504,49.1594,7251756032,5.7666,850665472
"ISL","Iceland",2013,53.2478,8586232320,45.5418,7343638528,7.706,1242593792
"ISL","Iceland",2014,51.5191,9205258240,45.1465,8066622976,6.3726,1138635264
"ISL","Iceland",2015,51.6517,9047941120,44.1665,7736736256,7.4852,1311204864
"ISL","Iceland",2016,47.484,9873435648,40.849,8493798400,6.635,1379637248
"ISL","Iceland",2017,45.7322,11308798976,41.2467,10199603200,4.4855,1109195776
"ISL","Iceland",2018,46.0468,12092271616,42.5901,11184534528,3.4566,907737088
"ISL","Iceland",2019,43.6729,10771316736,39.1776,9662621696,4.4953,1108695040
"ISL","Iceland",2020,33.2302,7162122240,34.7891,7498116096,-1.5589,-335993856
"ISL","Iceland",2021,37.371,9549287424,39.415,10071574528,-2.044,-522287104
"ISL","Iceland",2022,46.3143,12894673920,47.0441,13097856000,-0.7298,-203182080
"ISR","Israel",1995,26.2879,27574214656,33.7344,35385147392,-7.4466,-7810932736
"ISR","Israel",1996,25.9869,29757022208,32.8677,37636018176,-6.8808,-7878995968
"ISR","Israel",1997,26.9168,31993563136,31.4429,37373419520,-4.5262,-5379856384
"ISR","Israel",1998,27.6057,33142767616,30.1223,36164022272,-2.5165,-3021254656
"ISR","Israel",1999,31.6152,38229909504,34.0778,41207652352,-2.4625,-2977742848
"ISR","Israel",2000,34.6043,47073902592,34.697,47199969280,-0.0927,-126066688
"ISR","Israel",2001,30.4003,40930177024,32.7225,44056686592,-2.3222,-3126509568
"ISR","Israel",2002,31.8518,39833890816,34.6737,43362934784,-2.8219,-3529043968
"ISR","Israel",2003,33.4898,43971702784,34.2211,44931928064,-0.7313,-960225280
"ISR","Israel",2004,37.8638,52999303168,37.79,52896002048,0.0738,103301120
"ISR","Israel",2005,39.5115,58115072000,39.6215,58276847616,-0.11,-161775616
"ISR","Israel",2006,39.6333,62886232064,39.4557,62604353536,0.1777,281878528
"ISR","Israel",2007,39.3715,72464457728,40.2431,74068615168,-0.8716,-1604157440
"ISR","Israel",2008,37.769,83291873280,38.3287,84526260224,-0.5597,-1234386944
"ISR","Israel",2009,32.542,68978597888,30.0558,63708704768,2.4862,5269893120
"ISR","Israel",2010,34.1586,81421778944,32.2817,76948094976,1.8768,4473683968
"ISR","Israel",2011,34.7593,92735053824,34.8971,93102563328,-0.1378,-367509504
"ISR","Israel",2012,35.3135,92621168640,35.4222,92906242048,-0.1087,-285073408
"ISR","Israel",2013,33.2368,98956771328,31.4074,93510221824,1.8293,5446549504
"ISR","Israel",2014,31.8735,100187955200,30.2902,95211298816,1.5833,4976656384
"ISR","Israel",2015,31.1712,94578016256,28.0411,85080555520,3.1302,9497460736
"ISR","Israel",2016,29.955,96485761024,28.089,90475536384,1.8659,6010224640
"ISR","Israel",2017,29.2423,104759042048,27.3181,97865940992,1.9241,6893101056
"ISR","Israel",2018,29.8939,112607838208,29.021,109319815168,0.8729,3288023040
"ISR","Israel",2019,29.2985,117917736960,27.0479,108859981824,2.2505,9057755136
"ISR","Israel",2020,27.6757,114374664192,23.2077,95909888000,4.468,18464776192
"ISR","Israel",2021,29.459,143915008000,25.5039,124593479680,3.9551,19321528320
"ISR","Israel",2022,31.9108,166585188352,28.6241,149427355648,3.2867,17157832704
"ITA","Italy",1988,17.578,156726919168,17.5331,156326805504,0.0449,400113664
"ITA","Italy",1989,18.5167,171957043200,18.5361,172137693184,-0.0195,-180649984
"ITA","Italy",1990,18.2594,215684612096,18.0623,213356118016,0.1971,2328494080
"ITA","Italy",1991,17.036,212306182144,16.8424,209893736448,0.1936,2412445696
"ITA","Italy",1992,17.4792,230753566720,17.4345,230163873792,0.0447,589692928
"ITA","Italy",1993,20.3991,217241812992,17.3601,184878137344,3.039,32363675648
"ITA","Italy",1994,21.8711,240410656768,18.5839,204277776384,3.2871,36132880384
"ITA","Italy",1995,24.6725,289818378240,21.0121,246820749312,3.6604,42997628928
"ITA","Italy",1996,23.7047,311106535424,19.174,251644870656,4.5307,59461664768
"ITA","Italy",1997,24.1498,299911315456,20.4387,253824237568,3.7111,46087077888
"ITA","Italy",1998,24.063,305612128256,21.0298,267089330176,3.0332,38522798080
"ITA","Italy",1999,23.2007,290576924672,21.42,268274696192,1.7807,22302228480
"ITA","Italy",2000,25.6277,293867290624,24.7779,284121956352,0.8499,9745334272
"ITA","Italy",2001,25.649,299586453504,24.3858,284831776768,1.2632,14754676736
"ITA","Italy",2002,24.4075,311627055104,23.6505,301961773056,0.757,9665282048
"ITA","Italy",2003,23.3022,367620456448,22.8467,360433745920,0.4555,7186710528
"ITA","Italy",2004,24.0098,433747853312,23.4205,423101431808,0.5893,10646421504
"ITA","Italy",2005,24.6011,457141714944,24.6999,458978131968,-0.0988,-1836417024
"ITA","Italy",2006,26.1735,510265688064,26.9947,526275444736,-0.8212,-16009756672
"ITA","Italy",2007,27.361,605527932928,27.7004,613038555136,-0.3394,-7510622208
"ITA","Italy",2008,26.8628,647031685120,27.6301,665513885696,-0.7673,-18482200576
"ITA","Italy",2009,22.3992,492765609984,23.0196,506414825472,-0.6204,-13649215488
"ITA","Italy",2010,25.074,535606755328,26.9321,575297421312,-1.8581,-39690665984
"ITA","Italy",2011,26.8725,616721481728,28.2731,648865120256,-1.4006,-32143638528
"ITA","Italy",2012,28.3792,592262791168,27.2755,569227673600,1.1038,23035117568
"ITA","Italy",2013,28.6332,613302337536,26.2343,561919557632,2.3989,51382779904
"ITA","Italy",2014,29.1088,629335654400,26.2133,566733766656,2.8955,62601887744
"ITA","Italy",2015,29.716,545774927872,26.7022,490422566912,3.0138,55352360960
"ITA","Italy",2016,29.3279,550505545728,26.0397,488784068608,3.2882,61721477120
"ITA","Italy",2017,30.7337,602933231616,27.8704,546761277440,2.8633,56171954176
"ITA","Italy",2018,31.3536,655895166976,28.95,605614374912,2.4036,50280792064
"ITA","Italy",2019,31.6024,635620163584,28.2766,568727109632,3.3259,66893053952
"ITA","Italy",2020,29.4362,558466138112,25.8368,490179395584,3.5993,68286742528
"ITA","Italy",2021,32.6934,691254853632,30.4153,643087466496,2.2781,48167387136
"ITA","Italy",2022,37.1496,746867589120,38.6904,777843310592,-1.5407,-30975721472
"JPN","Japan",1988,9.5748,294106202112,7.6109,233782362112,1.9639,60323840000
"JPN","Japan",1989,10.1121,308916617216,8.7604,267623350272,1.3517,41293266944
"JPN","Japan",1990,10.2204,320186482688,9.443,295830945792,0.7774,24355536896
"JPN","Japan",1991,9.7869,350804475904,8.2879,297072164864,1.4991,53732311040
"JPN","Japan",1992,9.6934,378894548992,7.6377,298544037888,2.0556,80350511104
"JPN","Japan",1993,9.0796,404419018752,6.936,308939620352,2.1436,95479398400
"JPN","Japan",1994,8.8398,441885032448,6.9705,348440133632,1.8693,93444898816
"JPN","Japan",1995,8.8165,488923103232,7.5736,420000825344,1.2428,68922277888
"JPN","Japan",1996,9.3157,458650779648,8.9381,440058970112,0.3776,18591809536
"JPN","Japan",1997,10.3837,466482331648,9.3998,422282297344,0.9839,44200034304
"JPN","Japan",1998,10.3738,425156214784,8.6294,353663287296,1.7444,71492927488
"JPN","Japan",1999,9.8055,454583025664,8.3201,385717960704,1.4854,68865064960
"JPN","Japan",2000,10.4635,519863959552,9.0989,452064903168,1.3646,67799056384
"JPN","Japan",2001,10.0768,440830787584,9.4828,414845206528,0.594,25985581056
"JPN","Japan",2002,10.8554,454066503680,9.5917,401205002240,1.2638,52861501440
"JPN","Japan",2003,11.4658,518204129280,9.8603,445643554816,1.6055,72560574464
"JPN","Japan",2004,12.7863,625646764032,10.8781,532277493760,1.9082,93369270272
"JPN","Japan",2005,13.8159,667510374400,12.4141,599781081088,1.4018,67729293312
"JPN","Japan",2006,15.6574,720499507200,14.359,660752826368,1.2984,59746680832
"JPN","Japan",2007,17.2891,791798743040,15.5275,711118422016,1.7617,80680321024
"JPN","Japan",2008,17.2355,880163946496,16.8939,862718984192,0.3416,17444962304
"JPN","Japan",2009,12.4196,656932143104,11.9706,633184190464,0.449,23747952640
"JPN","Japan",2010,14.9185,859167326208,13.58,782080147456,1.3385,77087178752
"JPN","Japan",2011,14.7745,920913969152,15.4205,961182367744,-0.646,-40268398592
"JPN","Japan",2012,14.4148,904146976768,16.0561,1007099183104,-1.6414,-102952206336
"JPN","Japan",2013,15.7842,822722035712,18.1946,948362870784,-2.4105,-125640835072
"JPN","Japan",2014,17.4187,852990558208,20.0128,980024688640,-2.5941,-127034130432
"JPN","Japan",2015,17.4368,775051870208,17.9906,799671844864,-0.5539,-24619974656
"JPN","Japan",2016,16.058,803488989184,15.2523,763174780928,0.8057,40314208256
"JPN","Japan",2017,17.5914,867405266944,16.8318,829947445248,0.7597,37457821696
"JPN","Japan",2018,18.3149,923234598912,18.295,922228490240,0.02,1006108672
"JPN","Japan",2019,17.4635,893782196224,17.7529,908591890432,-0.2894,-14809694208
"JPN","Japan",2020,15.5494,785057644544,15.8185,798645157888,-0.2691,-13587513344
"JPN","Japan",2021,18.2016,911086649344,18.7389,937984917504,-0.5374,-26898268160
"KOR","Korea, Rep.",1988,32.4893,64845586432,26.2144,52321488896,6.2749,12524097536
"KOR","Korea, Rep.",1989,27.3586,67555774464,25.5551,63102492672,1.8035,4453281792
"KOR","Korea, Rep.",1990,24.9943,70825844736,25.756,72984059904,-0.7616,-2158215168
"KOR","Korea, Rep.",1991,23.7766,78616895488,26.0485,86129000448,-2.2719,-7512104960
"KOR","Korea, Rep.",1992,24.0724,85583421440,24.687,87768653824,-0.6146,-2185232384
"KOR","Korea, Rep.",1993,23.6725,92953763840,23.2462,91279974400,0.4263,1673789440
"KOR","Korea, Rep.",1994,24.0708,111596617728,24.5951,114027380736,-0.5243,-2430763008
"KOR","Korea, Rep.",1995,25.7243,145749344256,26.7398,151503110144,-1.0155,-5753765888
"KOR","Korea, Rep.",1996,24.802,151334076416,27.852,169944432640,-3.05,-18610356224
"KOR","Korea, Rep.",1997,28.3455,161499856896,29.1775,166240256000,-0.832,-4740399104
"KOR","Korea, Rep.",1998,39.5367,151556325376,28.9608,111015665664,10.5759,40540659712
"KOR","Korea, Rep.",1999,32.5908,162143469568,27.1719,135183794176,5.4189,26959675392
"KOR","Korea, Rep.",2000,33.9392,195550068736,32.156,185275777024,1.7832,10274291712
"KOR","Korea, Rep.",2001,31.7877,174088175616,30.4361,166685573120,1.3517,7402602496
"KOR","Korea, Rep.",2002,29.7728,186748436480,28.5803,179268714496,1.1925,7479721984
"KOR","Korea, Rep.",2003,31.3978,220638052352,29.7768,209246486528,1.6211,11391565824
"KOR","Korea, Rep.",2004,36.7543,291526213632,33.2614,263820935168,3.493,27705278464
"KOR","Korea, Rep.",2005,35.2831,329861922816,33.0417,308907474944,2.2414,20954447872
"KOR","Korea, Rep.",2006,35.6264,375223451648,35.0255,368894017536,0.601,6329434112
"KOR","Korea, Rep.",2007,37.3922,438465986560,36.4823,427797151744,0.9098,10668834816
"KOR","Korea, Rep.",2008,47.6419,498972065792,47.8745,501407973376,-0.2326,-2435907584
"KOR","Korea, Rep.",2009,45.1854,426523459584,40.9483,386527854592,4.2371,39995604992
"KOR","Korea, Rep.",2010,47.1037,538898300928,44.2959,506774290432,2.8079,32124010496
"KOR","Korea, Rep.",2011,53.3377,668440723456,52.2286,654540603392,1.1091,13900120064
"KOR","Korea, Rep.",2012,54.0941,691553304576,51.3643,656655122432,2.7298,34898182144
"KOR","Korea, Rep.",2013,51.2921,703109267456,46.66,639613534208,4.632,63495733248
"KOR","Korea, Rep.",2014,47.8314,709970493440,42.783,635036172288,5.0484,74934321152
"KOR","Korea, Rep.",2015,42.9896,630129491968,36.1429,529773428736,6.8466,100356063232
"KOR","Korea, Rep.",2016,40.1327,602034536448,33.4712,502104719360,6.6615,99929817088
"KOR","Korea, Rep.",2017,40.9342,664731189248,36.1867,587636539392,4.7475,77094649856
"KOR","Korea, Rep.",2018,41.7133,719489859584,37.2756,642946105344,4.4377,76543754240
"KOR","Korea, Rep.",2019,39.2759,648610578432,36.4813,602460192768,2.7946,46150385664
"KOR","Korea, Rep.",2020,36.3596,597865398272,32.6745,537270222848,3.6851,60595175424
"KOR","Korea, Rep.",2021,42.0355,761244286976,38.4568,696436457472,3.5787,64807829504
"KOR","Korea, Rep.",2022,48.2565,803589586944,48.5265,808086011904,-0.27,-4496424960
"LTU","Lithuania",1995,37.1618,2923572224,47.7944,3760052736,-10.6326,-836480512
"LTU","Lithuania",1996,41.9534,3516750848,51.2497,4296019968,-9.2964,-779269120
"LTU","Lithuania",1997,44.974,4550757888,55.0516,5570465280,-10.0775,-1019707392
"LTU","Lithuania",1998,39.1276,4397764096,50.5307,5679421440,-11.4031,-1281657344
"LTU","Lithuania",1999,32.4182,3556785408,42.4033,4652317696,-9.9852,-1095532288
"LTU","Lithuania",2000,38.5939,4447864320,44.7847,5161331712,-6.1907,-713467392
"LTU","Lithuania",2001,44.097,5396323840,49.5687,6065911296,-5.4717,-669587456
"LTU","Lithuania",2002,47.4038,6759675904,53.0868,7570066432,-5.6831,-810390528
"LTU","Lithuania",2003,46.221,8681096192,52.0139,9769109504,-5.7929,-1088013312
"LTU","Lithuania",2004,48.7714,11035742208,55.8327,12633539584,-7.0613,-1597797376
"LTU","Lithuania",2005,55.1297,14387565568,62.3539,16272919552,-7.2242,-1885353984
"LTU","Lithuania",2006,57.0375,17215942656,67.298,20312938496,-10.2605,-3096995840
"LTU","Lithuania",2007,51.6412,20500471808,64.7462,25702866944,-13.105,-5202395136
"LTU","Lithuania",2008,57.6213,27541583872,69.2278,33089175552,-11.6064,-5547591680
"LTU","Lithuania",2009,51.7893,19363047424,53.5495,20021143552,-1.7602,-658096128
"LTU","Lithuania",2010,63.9424,23740962816,65.945,24484526080,-2.0027,-743563264
"LTU","Lithuania",2011,72.881,31728785408,75.5662,32897787904,-2.6852,-1169002496
"LTU","Lithuania",2012,78.2266,33580699648,77.6165,33318801408,0.6101,261898240
"LTU","Lithuania",2013,78.6686,36599312384,77.2182,35924553728,1.4504,674758656
"LTU","Lithuania",2014,72.2704,35075481600,70.4512,34192553984,1.8192,882927616
"LTU","Lithuania",2015,68.7776,28498382848,69.7747,28911509504,-0.997,-413126656
"LTU","Lithuania",2016,67.5874,29094549504,66.8665,28784218112,0.7209,310331392
"LTU","Lithuania",2017,73.5952,35148120064,71.2782,34041563136,2.317,1106556928
"LTU","Lithuania",2018,75.2054,40423964672,73.3894,39447826432,1.816,976138240
"LTU","Lithuania",2019,77.3117,42336366592,71.995,39424925696,5.3167,2911440896
"LTU","Lithuania",2020,73.1624,41640280064,63.8707,36351909888,9.2917,5288370176
"LTU","Lithuania",2021,80.5289,53483245568,76.0075,50480361472,4.5214,3002884096
"LTU","Lithuania",2022,87.5611,61585506304,89.5426,62979194880,-1.9815,-1393688576
"LUX","Luxembourg",1988,99.0372,9327494144,89.8833,8465362432,9.1539,862131712
"LUX","Luxembourg",1989,101.814,10219753472,89.1979,8953390080,12.6161,1266363392
"LUX","Luxembourg",1990,99.7129,12742103040,88.0983,11257896960,11.6146,1484206080
"LUX","Luxembourg",1991,99.6056,13779657728,89.0583,12320522240,10.5473,1459135488
"LUX","Luxembourg",1992,98.5986,15301225472,83.9487,13027742720,14.65,2273482752
"LUX","Luxembourg",1993,98.8648,15744740352,82.5378,13144580096,16.327,2600160256
"LUX","Luxembourg",1994,102.1396,18080552960,83.6466,14806953984,18.493,3273598976
"LUX","Luxembourg",1995,104.4788,21787068416,85.0656,17738813440,19.4132,4048254976
"LUX","Luxembourg",1996,107.9811,22562990080,87.6558,18315956224,20.3253,4247033856
"LUX","Luxembourg",1997,116.221,22737276928,95.8678,18755420160,20.3531,3981856768
"LUX","Luxembourg",1998,127.6971,25731039232,108.8729,21937944576,18.8242,3793094656
"LUX","Luxembourg",1999,129.9364,28455196672,109.986,24086194176,19.9504,4369002496
"LUX","Luxembourg",2000,147.6449,31345278976,124.7674,26488356864,22.8774,4856922112
"LUX","Luxembourg",2001,146.2009,31268767744,124.5647,26641321984,21.6362,4627445760
"LUX","Luxembourg",2002,136.3617,32249319424,114.3275,27038257152,22.0342,5211062272
"LUX","Luxembourg",2003,132.8481,39412387840,112.1299,33265876992,20.7182,6146510848
"LUX","Luxembourg",2004,143.7344,50400231424,121.4925,42601164800,22.2418,7799066624
"LUX","Luxembourg",2005,153.8244,57949163520,130.2531,49069301760,23.5714,8879861760
"LUX","Luxembourg",2006,167.7403,71977615360,138.1392,59275747328,29.6011,12701868032
"LUX","Luxembourg",2007,169.5767,87480213504,137.9083,71143317504,31.6684,16336896000
"LUX","Luxembourg",2008,161.4948,95030427648,130.7187,76920487936,30.776,18109939712
"LUX","Luxembourg",2009,147.9251,80570785792,115.6076,62968336384,32.3175,17602449408
"LUX","Luxembourg",2010,162.7099,91465695232,130.962,73618972672,31.7478,17846722560
"LUX","Luxembourg",2011,169.4891,104568487936,139.2253,85896855552,30.2638,18671632384
"LUX","Luxembourg",2012,171.2118,102344212480,140.575,84030676992,30.6367,18313535488
"LUX","Luxembourg",2013,176.3833,115007709184,144.1502,93990633472,32.2332,21017075712
"LUX","Luxembourg",2014,182.7826,125763215360,150.6463,103651876864,32.1363,22111338496
"LUX","Luxembourg",2015,191.8354,115238592512,159.2965,95691948032,32.5389,19546644480
"LUX","Luxembourg",2016,191.0986,118895616000,157.3388,97891287040,33.7599,21004328960
"LUX","Luxembourg",2017,192.7475,126658584576,161.0465,105827155968,31.701,20831428608
"LUX","Luxembourg",2018,197.5013,140226658304,164.9226,117095612416,32.5788,23131045888
"LUX","Luxembourg",2019,204.3208,142668316672,173.5222,121162981376,30.7986,21505335296
"LUX","Luxembourg",2020,199.619,147703267328,165.5968,122529357824,34.0222,25173909504
"LUX","Luxembourg",2021,211.4334,180788789248,176.687,151078420480,34.7464,29710368768
"LUX","Luxembourg",2022,209.3664,172255838208,175.1114,144072589312,34.255,28183248896
"LVA","Latvia",1995,34.5625,2000868480,39.3045,2275390720,-4.742,-274522240
"LVA","Latvia",1996,40.4153,2414915840,49.4235,2953175040,-9.0081,-538259200
"LVA","Latvia",1997,39.7008,2591640576,48.7398,3181698560,-9.039,-590057984
"LVA","Latvia",1998,39.2365,2811791872,51.3171,3677526528,-12.0807,-865734656
"LVA","Latvia",1999,35.0284,2638963456,44.8367,3377901824,-9.8083,-738938368
"LVA","Latvia",2000,36.7849,2927653632,44.7514,3561696512,-7.9665,-634042880
"LVA","Latvia",2001,38.0007,3177773568,48.3676,4044695552,-10.3669,-866921984
"LVA","Latvia",2002,36.5396,3492098560,46.6668,4459957760,-10.1272,-967859200
"LVA","Latvia",2003,36.0465,4243382016,48.5647,5717024768,-12.5182,-1473642752
"LVA","Latvia",2004,38.9123,5617268224,54.2233,7827518976,-15.311,-2210250752
"LVA","Latvia",2005,42.9698,7306359808,57.2659,9737186304,-14.2961,-2430826496
"LVA","Latvia",2006,39.7452,8573078528,60.3877,13025682432,-20.6425,-4452603904
"LVA","Latvia",2007,38.2616,11881888768,57.3117,17797775360,-19.0501,-5915886592
"LVA","Latvia",2008,39.2575,14075493376,51.9189,18615162880,-12.6614,-4539669504
